business_id,similar_1,similar_2,similar_3
rnvNY3QmFoOMDEhG535JIQ,The Reddstone - Cleveland,Wine Bar Rocky River - Rocky River,Bonnie's Bar and Grill - Fairview Park
rp1TgQObnIIRZw3fHWSwJA,Wasabi Japanese Steakhouse - Independence,Denny's - Independence,Wasabi Japanese Steakhouse - Beachwood
rsoxvO7ku3fZdhxAw739bQ,Gyro Guys - Cleveland,Yours Truly Restaurants - Cleveland,The Diner On Clifton - Cleveland
rwX4m8MkXbdcVFprNjX7jA,Ferris Shawarma - Lakewood,Helio Terra Vegan Cafe - Cleveland,Cleveland Corned Beef - Cleveland
rzd_2GJpkvHPejEwJ-IKHg,Goody's Restaurant - Brook Park,Shore Restaurant - Lakewood,Bay Diner - Bay Village
rzizY1zgiokbRDfD0V_AUw,Old Carolina Barbecue Company - Strongsville,Outback Steakhouse - Macedonia,Phil the Fire - Beachwood
s1FNMwBVBmC7mLfYy77e8g,Houlihan's - Strongsville,Flying Fig - Cleveland,Bold Food & Drink - Cleveland
s1k42BjFaV47wXzh1Ub5ZA,Ironwood Cafe - Westlake,Rocky River Brewing Company - Rocky River,Winking Lizard Tavern - Cleveland
s2SKj_RhbvnP2Ew8TJuy7A,Burntwood Tavern - Cuyahoga Falls,Lager & Vine Gastropub & Wine Bar - Hudson,Tavern At Twin Lakes - Kent
s2hzc_rFWYY9_-4TfrFGng,Mr G's Pizzeria & Wings - Fairlawn,Geraci's Restaurant - University Heights,Olde Town Pizza House - Amherst
s3QwmJ77BR3vAekloPd_pw,Delmonico's Steakhouse - Independence,District - Cleveland,The Melting Pot - Fairview Park - Fairview Park
s9CG5XGXJQpP03iYFIHeLA,The Cheesecake Factory - Lyndhurst,Lola - Cleveland,Harvest Kitchen & Lounge - Solon
sCzH5JftPOVrhIMIrniodg,Freshly's - Willoughby,Cleveland Corned Beef - Cleveland,Helio Terra Vegan Cafe - Cleveland
sHB4PVLgugU9TGfOdBvgqw,Wild Papaya Thai Cuisine - Kent,Aladdin's Eatery - Mentor,Aladdin's Eatery - Fairlawn
sLTEFH8XJXQWE_Gyp3_KIA,Gene's Place To Dine - Cleveland,Shore Restaurant - Lakewood,Goody's Restaurant - Brook Park
sNAU_ItzmB-TIgmWwqRlEw,Sung's House - Cleveland,Imperial Wok Chinese Restaurant - Solon,Jack Flaps - Cleveland
sNxHS9jiYNjPwXrFSTas5w,Cedar Creek Grille - Beachwood,Fleming's Prime Steakhouse - Woodmere - Woodmere,Moxie - Beachwood
sOaeX1zQWuqbPcclvjtdeA,Zanzibar Soul Fusion - Cleveland,Mitchell's Fish Market - Woodmere,Soho Chicken + Whiskey - Cleveland
sQET538GN5CKPZFawdu4lA,Hodge's - Cleveland,Outback Steakhouse - Mentor,Rosewood Grill - Westlake
sRqEkekhVMhXVY-05TzVww,Burgers 2 Beer - Highland Heights,Burgers 2 Beer - Lakewood,B Spot - Woodmere
sRqlwSng2nHqTZuggX__Mw,The Mars Bar - Lakewood,Muldoon's Saloon & Eatery - Cleveland,The 3 Spot - North Royalton
sSD8LQ46R-vA5BSfT7lsww,Yours Truly Restaurants - Mentor,Rise and Dine Cafe - Chesterland,North Main Diner - Chagrin Falls
sWucpMb_MDdqAthWFFisow,Little Polish Diner - Parma,Palookaville Chili - Cleveland,Miega Restaurant - Cleveland
s_--hsYv6XSEPVbMACrfmg,The Rusty Barrel - Westlake,Panini's Bar & Grill - Kent,Beachcliff Tavern - Rocky River
s_7T0ET8svmbLklIucYeHg,Los Gallos Mexican Restaurant - Bedford,Bistro Du Beaujolais - Olmsted Falls,Sweet Pea Cafe - Fairlawn
scnWmw-edweZpj-N3kk9gQ,Abuelo's Mexican - Warrensville Heights,Hibachi Japan Steak House - Cuyahoga Falls,Tres Potrillos - Beachwood
sfa7IPru2FRBaf7LX-lWqA,El Arepazo Y Pupuseria - Fairview Park,Sides To Go - Macedonia,Delta Blue Seafood & Barbeque - Berea
sfd19Wo_7g2TwaoJmA9B8A,China City - Kent,Jaipur Junction - North Royalton,Tree Country Bistro - Cleveland Heights
sjSFNU-ArHCHtN1mGqjktw,My Pizzetta - North Royalton,Crust - Cleveland,Carmino's Pizza - Cleveland
spjaRNFn9Lmh4petKBuf5g,Vero Pizza Napoletana - Cleveland Heights,Carmino's Pizza - Cleveland,Calavittas Pizza Time - Mentor
ss978X4omzcJjIeq6K-kag,PIZZAFIRE - Cuyahoga Falls,Sweet Basil Neapolitan Style Pizzeria - Westlake,Dewey's Pizza - Cleveland Heights
svRAGD2eDu2kXiZuV5Qd5g,Souper Market - Lakewood,Zoup! - Independence,Everest Restaurant - Cuyahoga Falls
t0T_4MM4EUHbCzBTF11FHA,Tree Country Bistro - Cleveland Heights,Minh-Anh Vietnamese Restaurant - Cleveland,Pho & Rice - Cleveland Heights
t2O4Qx74U_IfBzDHJzvUCA,Taki's Greek Kitchen - Avon Lake,Sweet Melissa - Rocky River,Pufferbelly - Kent
t7b_86s_Q__P35H9NXedhw,Main Street Continental Grill - Kent,Best Gyros - Northfield,Yours Truly Restaurants - Cleveland
tAZbvMG6d3HL4g0EJr7L5w,Choolaah Indian BBQ - Orange Village,Mashiso Asian Grille - North Olmsted,Nosh Eatery & Creative Catering - Hudson
tFCqpc9gvCtNVNOssJGa2Q,Buffalo Wild Wings - Strongsville,Merchant Street - Cleveland,Merwin's Wharf - Cleveland
tIby_wfzpZ5QH02IWFNogg,Priya Indian Restaurant - Parma,Hunan by the Falls - Chagrin Falls,Inchin's Bamboo Garden - Cleveland
tNJgmbODR-N0qdPGy4Vsrw,Cozumel - Lakewood,El Palenque - Eastlake,El Tren Grill - Tallmadge
tRVx2c89coruPRwYhGTcTw,The Venue Bistro and Wine Bar - Parma Heights,Nighttown - Cleveland,West End Tavern - Lakewood
tUjyGFSN8wQqLgKp5Q0CUA,The Spread Buffet - Cleveland,Molto Bene Italian Eatery - Lakewood,La Dolce Vita - Cleveland
tWtuHpIFtQHMQq8q8DG3dA,New Wong's Chinese Restaurant - WICKLIFFE,Szechuan Gourmet - Cleveland,Kabob Place - Westlake
tXJkGjBkGOZHWAcCmlzS6w,Porcelli's Italian Bistro - Cleveland,Etna Restaurant & Wine Bar - Cleveland,Henry Wahner's Restaurant & Lounge - Kent
tZOr1d79vMvUV5XQBmcYdw,Panda Express - South Euclid,Cozumel - Independence,Dos Coronas - Macedonia
t_SvwKRaMyNHj2NOMvMv1Q,Jin House - Amherst,Shinano Sushi Bar & Japanese Cuisine - Solon,Sakura Sushi House - Strongsville
taZtZfRU6AG-Q5T0CIS46Q,Canarys - North Olmsted,La Terraza Bar & Grill - Kent,Fiesta Jalapeños - North Ridgeville
takFPwwTr9Pg3j5xfnb8zw,Campbell's Sweets Factory - Cleveland,Café Bon Appétit - Cleveland Heights,Chipotle Mexican Grill - Avon
tc74PagMTpZAek4dadwuoA,Paradise Biryani Pointe - Mayfield,Nate's Deli & Restaurant - Cleveland,Indies - Cleveland
tdCEOfoPIC_1bydTeJYGMw,Hibachi Japanese Steakhouse - Fairview Park,Taqueria Junction - Olmsted Falls,Tres Potrillos - Beachwood
tnd0GWjSEntWbG6wpLu61g,Saffron Patch - Beachwood,Szechuan Cafe - Cleveland,Saigon Restaurant and Bar - Cleveland
tqdL7aLotkmKIMHCczo3Ew,Buffalo Wild Wings - Cleveland,87 West 2 - Westlake,Dave & Buster's - Westlake
tsx0bZbS4ciySrHZr8EFmw,Slyman's Tavern - Independence,Melt Bar and Grilled - Lakewood,River Dog Cafe - Rocky River
ttRnQ4PYIuR_ptgaTT2g_A,Sweet Basil Neapolitan Style Pizzeria - Westlake,Sauced Wood Fired Pizza - Fairview Park,Carmino's Pizza - Cleveland
tulUhFYMvBkYHsjmn30A9w,Guthrie's Chicken Fingers - Cleveland,V's Gourmet - Cleveland,Dickey's Barbecue Pit - Mentor
tw8I1hZdlGpwO2QaAIeQWg,Bo Loong - Cleveland,Taco Tonto's - Kent,Mi Pueblo - Cleveland
tx08ZIeFODGv4wLNb5yelg,Mad Jack's Grill & Pub - Aurora,BJ's Restaurant & Brewhouse - Mentor,Foundry Kitchen and Bar - Elyria
u-IVGF-wGwvxuj3uKQW8qw,The Rail - Strongsville,Bar 145 - Avon - Avon,Whitey's - Richfield
u1qzJu0JwbKU-HjIFjq8kw,Civilization - Cleveland,Rising Star Coffee Roasters - Cleveland,Cool Beans Cafe - Medina
u8-Q5frkXE4iutHhtNEdEQ,Ontario Street Cafe - Cleveland,CLE Urban Winery - Cleveland Heights,Beachland Ballroom and Tavern - Cleveland
uBGPTzye3wrxZPf54AXuFg,Pacos Tacos - Solon,Blue Point Grille - Cleveland,Salt+ A Restaurant - Lakewood
uFL4KroMu-dFRsSJrcFzVQ,Plank Road Tavern - Lakewood,Fox & Hound - Mayfield Heights,Brennan's Colony - Cleveland Heights
uLdJrH2rJwULKLopi0XH4Q,Tai Wah Asian Cuisine - Streetsboro,La Campagna - Westlake,Potbelly Sandwich Shop - Cleveland
uN07PMXEg1RY5IoP90Eghw,Susy's Soup & Deli - Cleveland,Hunan East - Cleveland,Little Polish Diner - Parma
uOPzOiwkS_6w4txA7fYfeA,Cleveland Pickle - Lakewood,Slyman's Restaurant - Cleveland,Greek Village Grille - Lakewood
uQ1Ww4uGbuwpw1pCzkMilA,In Forno Pizza - Avon,Gina's Pizza - Bay Village,Pizza Whirl - Cleveland
uRbrfI6DW0hn3Vj0tyjycA,Chow Chow Kitchen - Lakewood,Hot Sauce Williams Barbecue Restaurant - Cleveland,Mama Joyce's - Cleveland
uSRgegdEFHHasT5BbRkcFA,Moosehead Saloon - Westlake,Fisher's Cafe & Pub - Peninsula,Local Tavern - Mentor
uYl_QBtb7bXhu9sgb4kCrg,Wild Eagle Saloon - Cleveland,Hoopples - Cleveland,Riverwood Cafe - Lakewood
uZZnIe0KJEpFlJlYedrQsg,China Sea by CSU - Cleveland,Benihana - Cleveland,Priya Indian Restaurant - Parma
u_1EIg-c3d8XYfrmcdHX3w,TGI Fridays - Mayfield Heights,Mapleside Farms - Brunswick,The DoubleTree by Hilton Cleveland East /Beachwood - Beachwood
ucJ17aXhHoIYmHrneOLI-A,El Torito Taqueria Bar - Lakewood,Chipotle Mexican Grill - Fairview Park,Cozumel - Independence
udFcIcbWbxrO8uLF95WnQg,Gusto! - Cleveland,Carrabba's Italian Grill - Brooklyn,Istanbul Grill - Cleveland
ugGMhvYnjheG3rHKxK2-gQ,Etna Restaurant & Wine Bar - Cleveland,Presto Sandwiches - Cleveland,Valerio's Restaurant - Cleveland
ui33pIJmkW0s8HddH_ZZ9A,Golden Dragon - Cleveland,Superior Pho - Cleveland,Paradise Biryani Pointe - Mayfield
umYIc-FJg-3tsqoVaM-Mnw,Helio Terra Vegan Cafe - Cleveland,Cleveland Corned Beef - Cleveland,Freshly's - Willoughby
unDs06rQ8V-d8-EujSVe8A,Cowell & Hubbard - Cleveland,P.F. Chang's - Beachwood,Cafe Piccolo - Avon
uqOm7TPP2wCgW0MlRGpJcw,Danny's Deli - Cleveland,Ari's Family Restaurant - North Olmsted,Flury's Cafe - Cuyahoga Falls
uuQDpnCYn1Nf2pXZTtMLHg,The Campus Grille - Berea,Amazing Wok II - Cleveland Heights,Hunan East - Cleveland
uziDWXfTvCYlbQYrJT0iAQ,Perkins Restaurant & Bakery - Middleburg Heights,Bistro 70 - Painesville,L.A. Pete's - Independence
uzsMilozioxCenzyXbVMmw,Melt Bar and Grilled - Independence,Forage Public House - Lakewood,The Greenhouse Tavern - Cleveland
v2UYBFxtaB14OnoKQOuwjA,Burntwood Tavern - Chagrin Falls,Rosewood Grill - Hudson,The Office Bistro Bar - Cuyahoga Falls
vBMAdtlABJ1qb1ryaeOugA,Potbelly Sandwich Shop - Independence,La Campagna - Westlake,Casa D'angelo Restaurant - Macedonia
vBWJ7jAj4za5hXZKN0T1JQ,West Side Market Cafe - Cleveland,Denny's - Independence,IHOP - Cleveland
vBZ0cwtWKUN4t6sFCpSFCw,Crown of India - Strongsville,Choolaah Indian BBQ - Orange Village,Pearl of the Orient - Rocky River
vEoMx8AjjPyLH7giFLpMAw,Local Tavern's Fish Bar - Painesville,Slyman's Tavern - Beachwood,111 Bistro - Medina
vEsAPc0fEDP1YPeSQanxfQ,Rustic Restaurant - Rocky River,Scooter's Dawghouse - Mentor,The Coney Company - Cleveland
vG7ID9YnW3NcEEcwUfipiQ,Roly Poly - Mayfield Heights,Little Hong Kong - Cleveland,AlPita Mediterranean Cuisine - Rocky River
vO2yhb-bq_yilqF7CyQj8A,Hoopples - Cleveland,Abc the Tavern - Cleveland,The Treehouse - Cleveland
vOY6w1Q45Iod8sy2c8zetg,Olive Garden Italian Restaurant - Beachwood,Bonefish Grill - Independence,Mallorca - Cleveland
vSmNFEGb2Jr2wz6aXJofog,Akira Hibachi & Sushi - Solon,Nuevo Acapulco - North Olmsted,Perk-Cup! Cafe - Berea
vVTAUebAG4psjhfTIYmMEQ,Wild Ginger China Bistro - Cleveland,West Side Market Café - Cleveland,"First Watch - Breakfast, Brunch & Lunch - Westlake"
vWKx7aOkg1wYjMBF57jFrw,Harry's Steakhouse & Banquet Center - Independence,Oak and Embers Tavern - Chesterland,EDWINS Leadership and Restaurant Institute - Cleveland
vdloJPM3bSpQTMlwdFek2A,The Harp - Cleveland,Nighttown - Cleveland,Felice - Cleveland
ve7-f5urgRoFvhoez9eUjA,Conte Restaurant - Brook Park,New China King - Lakewood,Salad KraZe - Avon Lake
veXxt8rGY_RJPpA5QkHT9Q,Barrio - Cleveland,Barrio - Cleveland,Barrio - Lakewood
vfsbLhXGiXm8lqI12abrbQ,Eastland Inn - Berea,A Bar and Kitchen - Cleveland,Pub Frato - Concord
vgaA8bqGtd2uYj3KuWC9yw,Otto Moser Restaurant - Cleveland,The Harp - Cleveland,Burntwood Tavern - Rocky River
voEuw3Nl0zbG_QYoFjBYFQ,Rio Coffee Brewery - Avon Lake,Don Tequila Mexican Restaurant - Cleveland,Lake House Cafe - Lakewood
vs8orAK8nDXFxFiIfv0yYQ,Pizza Whirl - Cleveland,Capri Pizza - Cleveland,Lucci's Place - Kent
vv9H_J72uCKyWaWkn0N-8Q,Herb 'n Twine - Cleveland,Souper Market - Cleveland,Tea House Noodles - Cleveland
vyV6gX8EAzKHo_wk0z9kxw,Dragon Garden Restaurant - Northfield,The Place To Be - Lakewood,Project Sushi - Medina
w-ch2_73sYc68VJrWAQL3g,The Morehouse Willoughby - Willoughby,One Red Door - Hudson,The Black Pig - Cleveland
w1rHHt72BON3K_C4caDDXw,Balaton Restaurant - Cleveland,Lotus Thai House - Cleveland Heights,J. Gumbo's - Cleveland
w3h2_nxxqnmxZZaaQi2Pag,Puente Viejo - Cleveland,Osteria Di Valerio & Al - Cleveland,Nemo Grille - Avon
w4a6TuFWArSc29dB51rPNA,Brickstone - Cleveland,Humble Wine Bar - Lakewood,Arturo's Bar & Grille - North Olmsted
w6F502EKMyn3ONbGT2bQxw,Sangria y Tapas Bar & Restaurant - Westlake,Bahama Breeze - Beachwood,Nemo Grille - Avon
wEY7VsIFD6DtLW_wi5PKLg,Gia Lai - Lyndhurst,Hibachi Japanese Steakhouse - Independence,Bistro Du Beaujolais - Olmsted Falls
wHG_iKBpUfizBFIGqoaUnQ,Cedar Creek Grille - Beachwood,Peachtree Southern Kitchen & Cocktails - Hudson,Rosewood Grill - Westlake
wKvvX7nls576gHPyzKgZ3w,Frankie's Italian Cuisine - North Olmsted,Eddie's Pizzeria Cerino - Seven Hills,Pizzazz on the Circle - University Heights
wNMUtWy0SRQu7m3i4FNhYg,Smokin Thyme Kitchen - Lakewood,Flip Side - Rocky River,Streat Burger - Lakewood
wNlpUnbCwAsMAu9Z1wc2nw,Emperor's Palace - Cleveland,Balaton Restaurant - Cleveland,Chutney Rolls - Cleveland
wOKcWLyN1DhSEl3Y1eG5nQ,Noosa Bistro - Mentor,Bold Food & Drink - Cleveland,Spice Kitchen + Bar - Cleveland
wSAGILK2CFbq5BVZ5D67-A,Don's Lighthouse - Cleveland,Bass Lake Taverne Inn - Chardon,100th Bomb Group - Cleveland
wTNWq7jrCZD1q2hSjUtTXg,Gran Fiesta Mexican Restaurant - Strongsville,El Campesino Mexican Restaurant - Streetsboro,Village Gardens Restaurant & Pastries - Cuyahoga Falls
wTTNXThF1RQ3Lu5FnujmOA,Quaker Steak & Lube - Sheffield Village,Der Braumeister - Cleveland,Prosperity Social Club - Cleveland
wXa-iTWCu_2-gADvksvXTQ,La Fiesta Mexican Restaurant - Richmond Heights,Hibachi Japanese Steakhouse - Independence,Gia Lai - Lyndhurst
wbGOeoSttZguRXldqaiBVA,Mitchell's Fish Market - Woodmere,Hook & Hoof - Willoughby,Cork & Cleaver Social Kitchen - Broadview Heights
weWbz-uCwB9_tHMrSGZAZQ,Outback Steakhouse - Macedonia,Phil the Fire - Beachwood,Carrie Cerino's Ristorante & Party Center - North Royalton
wftmt-n8OUA4Ng3bWWH5dw,Saigon Grille - Cleveland,Hot Or Mild - Mayfield Heights,China Gate - South Euclid
wgd23eJyKr1NmdU1XeTUIQ,Lake House Cafe - Lakewood,Jennifer's Restaurant - Strongsville,Addy's Restaurant - Cleveland
wgltxrKVPx02XzFGwW22kg,GRAZERS - Kent,Mi Pueblo Taqueria - Cleveland,The Original Pancake House - Woodmere
wi-T1EAilETniAbuiSBJ2A,Paninis Bar & Grill - Cleveland,Musketeers Bar & Grill - Richfield,Panini's Bar & Grill - Concord
wiIVbG2ONHXBa5Vn-Y0fBQ,Buffalo Wild Wings - Lyndhurst,Firehouse Grille & Pub - Willoughby Hills,Boulevard Tavern - Cuyahoga Falls
wimxqg3i1WMySgI7nrqf6A,Burntwood Tavern - Fairlawn,Merwin's Wharf - Cleveland,Tinkers Creek Road Tavern - Walton Hills
wm7Y03pllyJroPocxef3Ig,Romano's Macaroni Grill - North Olmsted,The Burnham Restaurant - Cleveland,Bonchon - Seven Hills - Seven Hills
wmstf9dw0-kN3YThIxx8eQ,The Boneyard Beer Farm & Mesquite Grill - Broadview Heights,The Fairmount - Cleveland Heights,Panini's Bar and Grill - Brunswick
wnyMhlR5KCWkTCzQ1_gOUQ,Chipotle Mexican Grill - Lakewood,Kenko Sushi & Teriyaki - Cleveland,Inn On Coventry - Cleveland
wrJROwvVKHvdMVIZO7HUrw,Fat Heads Brewery and Saloon - North Olmsted,Winking Lizard Tavern - Independence,Bar Louie - Cleveland
wsH4Ww12Y2EpF45Oe9wTaA,Winners Sports Bar & Grill - Cleveland,Slyman's Tavern - Independence,River Dog Cafe - Rocky River
wygqdsRpyEWUtZL-biMsgw,Yuzu - Lakewood,Cleveland Airport Marriott - Cleveland,Butcher and the Brewer - Cleveland
wzj2cMpiDJW0HB3iCvCOYA,The Brew Kettle - Strongsville,Merry-Arts Lounge - Lakewood,Brennan's Colony - Cleveland Heights
wztnDEbXD1VNvHMMPj2tMw,Heck's Café - Avon,Harry Buffalo - Elyria,The Mason Jar Grill & Pub - Aurora
x-ZnHkRIhpGwZ_7VwiKlRg,La Pizzeria - Cleveland,DeGaetano's Village Square Pizza - Woodmere,Nunzio's Pizzeria - Cleveland
x1o-xthDH_r0pBxAs0GjSA,Bloom Bakery at Public Square - Cleveland,House of Hunan - Medina,Rebol - Cleveland
x8oiVIsjfdHUBME1IqCgYg,Clifton Martini & Wine Bar - Cleveland,XYZ the Tavern - Cleveland,Swirl Wine Bar - Solon
x96SxIclNKmAgTEjQbkhxg,Danny Boy's- Broadview Heights - Broadview Heights,Zeppes Pizzeria & Italian Bistro - Hudson,Bucci's Brick Oven - Middleburg Heights
xAbGtOHkdp3khmSpEGgkZg,Battiste & Dupree Cajun Grill - Cleveland,Korea House - Cleveland,El Tango Latin Grill - Lakewood
xBgQ4T6mhS5VsmK9u6mBcg,Molinari's - Mentor,Eddie Cerino's Casual Italian - Lakewood,La Dolce Vita - Cleveland
xH1d2LJl9Sezr8ONeH9xpQ,Chow Chow Kitchen - Lakewood,Pacific Grill - South Euclid,Phil the Fire - Beachwood
xMUcmzDm3P4U1urVD2pYdQ,Euro Wafel Bar - Cleveland,Golden Corral - Brooklyn,Chipotle Mexican Grill - South Euclid
xUfKsDFU-RlVK-m2mDoIdQ,The Rail - Fairlawn,Flip Side - Hudson,FlipSide - Chagrin Falls
xVIqjnFw4TfLH_dCLFovQQ,Melt Bar and Grilled - Independence,Melt Bar and Grilled - Cleveland Heights,Melt Bar and Grilled - Lakewood
xaFzCJe82C4N7t4zeCo3hA,Hudson's Restaurant & Catering - Hudson,The Black Pig - Cleveland,Washington Place Bistro - Cleveland
xiGM1EfkRqZBBf1tuyr1vQ,Boiling Seafood Crawfish - Cleveland Heights,Hunan East - Cleveland,Thai Gourmet - Stow
xiJU_UDQM6hk9oNAYCTzRQ,Steak 'n Shake - Brunswick,Flaming Ice Cube - Cleveland,56 West - Lakewood
xiNBWLfditvEZ_GAbGUbCw,56 Kitchen - Solon,Memories - Richfield,Grindstone Tap House - Berea
xkfXBsu4TmwKpWoNBLruiA,Stownut Donut & Diner - Stow,Rise & Shine Cafe - Kent,Nuevo Acapulco - Tallmadge
xly3K2HgsjvZs5Mu9kSFxg,Carrabba's Italian Grill - Westlake,"Red, the Steakhouse - Beachwood",Maggiano's Little Italy - Beachwood
xsTagHpGvtH5WoDJJGnq7Q,Five Guys - Mayfield Heights,Brown Bag Burger - North Olmsted,Burger Fresh - Solon
xu3JbicQsPv1lay0cT6tRw,Enso: Rolls & Bowls - Fairlawn,China Renaissance - North Olmsted,Hot Or Mild - Mayfield Heights
xzGe1EkD9FJH0dN7QnyqBQ,Tip Top Restaurant & Catering - Stow,Cozumel - Broadview Heights,Fiesta Jalapeños Mexican Grill - North Ridgeville
xzQn9smeOhgqCH-S-K-lgg,ML Tavern - Moreland Hills,Beau's On The River - Cuyahoga Falls,Cibreo Italian Kitchen - Cleveland
xzQzJTu47vNCYlpB8jdMaw,Knotts Family Diner - Valley City,Rise & Shine Cafe - Kent,Cozumel - Broadview Heights
y-510QoccKhLxLL-VN_pig,Winking Lizard Tavern - Beachwood,Winking Lizard Tavern - Macedonia,Great Lakes Brewing Company - Cleveland
y3FiZeYWQ9umQpmbhKqFOA,Campbell's Sweets Factory - Cleveland,Cleveland Pickle - Lakewood,Scramblers - Mentor
yA8iKH7GNFzA8jgyvjAg3g,Cleats Club Seat Grille Old Brooklyn - Cleveland,Chesterland Tavern - Chesterland,Panini's Bar and Grill - Willoughby
yBbqFPuwFiaom435KOY4cg,Scramblers - North Olmstead,Ohio Kabob Grill - North Olmsted,Tarboosh Eatery - Parma
yFdYAhGIGzQtp-CRKiR9aQ,Sapori Italian Grille - Avon Lake,Moncho's Bar & Grill - Cleveland,Tres Potrillos - Medina
yKShDxZcD-9UtqvtZfdWqw,Ohio City Burrito - Cleveland,Oriental Palace Buffet - Cleveland,Campbell's Sweets Factory - Cleveland
yNp0ybYo07JQWlmdz1K4Cw,Pastina Rustic Italian - Mentor,Bricco Kent - Kent,West End Bistro - Chagrin Falls
yTv4ptghx8xrErx6dcW3HA,Hooley House Brooklyn - Brooklyn,Butcher and the Brewer - Cleveland,West End Tavern - Lakewood
yXztaR7FlO2qk_70XuBxZw,Yours Truly Restaurants - Mayfield Village,Max & Erma's - Middleburg Heights,Heck's Café - Avon
yYHdC09T718YaF0KYb6rpg,Trivs - Strongsville,Sapori Italian Grille - Avon Lake,Blue Canyon Kitchen & Tavern - Twinsburg
yYI8mGlICwa0YfXa7bPbQQ,Avon Brewing Company - Avon,Winking Lizard Tavern - Cleveland,Winking Lizard Tavern - Macedonia
yZWocAychMYJMgc-j5K3uw,Cafe Miami - Cleveland,Fun Buffet - Streetsboro,Toko Japanese Steak House - Kent
ydUcrV6-EkgynfAe4nkgHw,Las Cazuelas - Avon Lake,Village Gardens Restaurant & Pastries - Cuyahoga Falls,Fiesta Jalapeños - Medina
yet25pliTnLGSqEiNs9k9w,Lagerheads - Medina,Merwin's Wharf - Cleveland,Nighttown - Cleveland
yfqcuTARKwO0Wx3VuMWrWQ,Arrabiata's Italian Restaurant - Cleveland,Aladdin's Eatery - Mentor,Piada Italian Street Food - Beachwood
yh0mvFCjZuMKy562h2_d_A,Taydo Vietnamese & Chinese Restaurant - Parma,Asia Garden - Strongsville,Thai Kitchen - Lakewood
yhovpO3qCb4QaKT7Xm_rqw,Fat Cats - Cleveland,The Rib Cage Smokehouse and Bar - Cleveland Heights,Melt Bar and Grilled - Mentor
ymyEH_7lZV1ytVsSUGcsag,Guacamole's - Kent,Don Ramon Mexican Restaurant - Westlake,Tacos Mexicanos - Macedonia
yqIVlkpQF_IdhVk1yTiIjw,Cafe Europa and Bistro - Willoughby,Luna Bakery Cafe - Cleveland,"First Watch - Breakfast, Brunch & Lunch - Cuyahoga Falls"
yw5h0Je9x-4bJepi7AIQ9Q,El Rodeo - Cleveland,Le Petit Triangle Café - Cleveland,Empress Taytu Ethiopian Restaurant - Cleveland
yxAkKSctlxeJpKuiLoDqBg,Ninja Sushi And Hibachi - Mentor-on-the-Lake,Shuhei - Beachwood,Mizu Japanese Sushi Restaurant - Parma
z24D8Qgf4yW5SU1_nPVsCA,Danny's Deli - Cleveland,Borderline Cafe - Lakewood,Flury's Cafe - Cuyahoga Falls
z71IqTCbQW7uzw2H2T1QrA,Buffalo Wild Wings - Fairview Park,Bin 216 - Cleveland,The Venue Bistro and Wine Bar - Parma Heights
z71cDtFTgwvT7ihsxesTzA,Crêpes De Luxe - Cleveland,Flying Cranes Cafe - Cleveland,Mary Yoder's Amish Kitchen Bakery & Gifts - Middlefield
z9KEXoTJhbJW1v462IFG0g,Thirsty Parrot - Cleveland,Market Avenue Wine Bar - Cleveland,Brothers Lounge - Cleveland
z9raV7X7cMhGhsOP-bxr7A,Wasabi Japanese Steakhouse - Beachwood,Luchita's Mexican Restaurant - Hudson,Denny's - Independence
zCmwErM82hdKl4L2UixDJw,Barrio - Cleveland,Barrio - Cleveland Heights,Barrio - Cleveland
zG3GJiIrF01bwgP0tQdkZg,High Thai'd - Cleveland Heights,King Wah - Rocky River,Pho Thang Cafe - Cleveland
zH3HFpkJZ9EmWMRhw1oypA,Frank's Falafel House - Cleveland,Jack Flaps Luncheonette - Cleveland,Luna's Deli & Restaurant - Northfield
zMdpFu7hpvrHChR7H2XCfA,El Jalapeños - Cleveland,Fiesta Jalapeños Mexican Grill - North Ridgeville,El Palenque - Eastlake
zPBr3cn-5rdaO5fjWq6_8Q,Chipotle Mexican Grill - Cleveland,Johnny Mango World Cafe & Bar - Cleveland,Voodoo Tuna - Lakewood
zRs1RRYfRJQOA0nFwpJ4NQ,Sangria y Tapas Bar & Restaurant - Westlake,Trivs - Strongsville,Pickle Bill's Lobster House - Grand River
zSQs_cDOOyjnTHREy9yRfQ,Mapleside Farms - Brunswick,Voodoo Tuna - Lakewood,Taco Tontos - Lakewood
zZa54XuYySbT1DI2WG4i3A,Nighttown - Cleveland,The Harp - Cleveland,Sunset Harbor Bar and Grille - Fairport Harbor
zc0sUY7iWuJB93AHWKy_xw,Foundry Kitchen and Bar - Elyria,Creekside Restaurant & Bar - Brecksville,BJ's Restaurant & Brewhouse - Fairlawn
zgjLwTpl50zSmcAptJo4Hw,The Fountain Cafe & Grille - Westlake,Stonetown - Cleveland,Aladdin's Eatery - Cuyahoga Falls
zhBkNLn2KPnh5-NIueXVHA,Diso's Bistro - Lorain,Texas Roadhouse - Willoughby,Big Egg Family Restaurant - Cleveland
zhoF9Cd7rFGcKoG4E9yQqA,Hooley House Sports Pub & Grille - Mentor,Lincoln Tap House - Cleveland,The Boneyard Beer Farm & Mesquite Grill - Broadview Heights
